   163	Among the companies with which the United States group has negotiated deals on behalf of the Czechoslovak Privatization Ministry are Philip Morris , which has agreed to pay $ 413 million for control of the Tabak cigarette maker ; American Standard , which is paying $ 25 million for the Keramicke zavody Teplice toilet maker ; K Mart , which has acquired the Prior & Maj department store chain for $ 118 million , and Coca-Cola 's Australian bottler , which bought the Prazske soft drink concern for $ 89 million .	has negotiated deals	the United States group	the companies	1	1			
   164	You can see how everything was conspiring to give me a hair-raising experience .	was conspiring to give	everything	me a hair-raising experience	1	1			
   165	McDonnell Douglas agreed that the planes would be assembled in Shanghai from components manufactured largely in the United States and Canada .	be manufactured largely in	components	Canada	1	1			
   166	Yet New York City still holds lots of takeover opportunities ; currently , only 50 percent of its estimated $ 2.65 billion in annual drugstore sales are through chains .	are through	only QUANT_S_1 of its estimated $ QUANT_S_2 in annual drugstore sales	chains	1	1			
   167	Noted for is high quality and wide variety , the show raises funds to support the center 's handcraft and fine art school .	be support	the show	the center 's handcraft	1	1			
   168	Plenty of people still purchase bikes this way , but these days hundreds of thousands of cyclists behave like fussy stereophiles , piecing together their bikes using top-quality components made by custom manufacturers .	be made by	top-quality components	custom manufacturers	1	1			
   169	At times the pieces had no improvisation at all , as if Mr. Frisell had come across a new form of chamber music , with lovely lilting melodies draped slackly against the thick harmonies of the band .	had come across a new form of	Mr. Frisell	chamber music	1	1			
   170	The current El Nino , a complicated and vaguely understood series of phenomena that affect weather around the globe , is either the weather event of the century or an event whose bluster ca n't come close to living up to the super-hype preceding it .	is	The current El Nino	the weather event whose bluster ca n't come close to living up to the super-hype preceding it	1	1			
   171	Perhaps now , the Panthers will be taken seriously .	be taken	the Panthers	seriously	1	1			
   172	Even if such stories literally go off a cliff -LRB- as `` Thelma and Louise '' did -RRB- , this actress seems to win her fight .	go off literally a cliff as	such stories	Thelma	1	1			
   173	Unlike the rest of the bands , the group tried to reconcile the intensity and energy of improvised free jazz from the 1960 's and 1970 's with its own work , The best group on the program , New and Used , featured Dave Douglas on trumpet , Mark Feldman on violin , Andy Laster on saxophones , Kermit Driscoll on bass and Tom Rainey on drums , and came on after a solo set by the trumpeter Herb Robertson .	reconcile	the group	the intensity of improvised free jazz from the 1960 's The best group on Used	1	1			
   174	His works span a wide range of topics from the occult to natural history , literary criticism , biology , cartography , and iconography .	are in	His works	the occult	1	1			
   175	Now foreign zealots from Saudi Arabia , Egypt and Syria , enraged about the American military presence in Iraq and Afghanistan , are slipping over the Iraqi border to help Saddam loyalists .	are slipping over the Iraqi border to help	foreign zealots from Syria enraged about the American military presence in Iraq and Afghanistan	Saddam loyalists Now	1	1			
   176	In the late 1970 's , as in 1993 , Mexico abandoned its line of credit with the International Monetary Fund and pursued a strategy of fast economic growth that included huge trade deficits financed with foreign money .	abandoned	Mexico	its line of credit with the International Monetary Fund	1	1			
   177	The city 's public schools may be struggling to prepare their students for the needs of the new economy , but Sinclair Community College is confidently busy -- virtually 24 hours a day , 7 days a week -- training , or retraining , 65,000 local residents for these post-industrial times .	is	Sinclair Community College	busy	1	1			
   178	At least 8 schoolchildren were killed and at least 15 people were wounded when a deranged man burst into an elementary school near Osaka and began stabbing students and teachers with a kitchen knife.	began stabbing	a deranged man	students and teachers	1	1			
   179	Courtelary is first mentioned in 968 as `` Curtis Alerici '' in a list of the properties of Moutier-Grandval Abbey .	is first mentioned as	Courtelary	`` Curtis Alerici ''	in a list of the properties of Moutier-Grandval Abbey	in 968	1	1	
   180	Clinton critics question whether a President who never courted wise men could turn now to such figures as former Senators Howard W. Baker Jr. or Sam Nunn . ''	is	former Senators Howard W. Baker Jr.	figure	1	1			
   181	These companies prospered in a deflationary environment that saw interest rates decline while inflation remained under control .	saw	a deflationary environment	interest rates	1	1			
   182	Members of a heterodox scholarly movement known as Critical Legal Studies contend that conservatives at Harvard blocked the tenure bids of two of their adherents , Clare Dalton and Mr. Trubek , because of their political views , an assertion that the school 's dean denies .	blocked	conservatives at Harvard	the tenure bids of QUANT_O_1 of their adherents	1	1			
   183	The troops were heavily burdened by their weapons and equipment , but they had life preservers , and they made it through .	were burdened heavily by	The troops	equipment	1	1			
   184	Fresh asphalt is very hot , and a splash or two on a leg can have real bite .	have	a splash on a leg	real bite	1	1			
   185	The protons in the huge Tevatron accelerator at the Fermi National Accelerator Laboratory in Batavia , Ill. , start out in a Cockcroft-Walton device , for example .	start out in	The protons in the huge Tevatron accelerator at the Fermi National Accelerator Laboratory in Batavia	a Cockcroft-Walton device	1	1			
   186	Unlike the rest of the bands , the group tried to reconcile the intensity and energy of improvised free jazz from the 1960 's and 1970 's with its own work , The best group on the program , New and Used , featured Dave Douglas on trumpet , Mark Feldman on violin , Andy Laster on saxophones , Kermit Driscoll on bass and Tom Rainey on drums , and came on after a solo set by the trumpeter Herb Robertson .	reconcile	the group	energy with its own work The best group on New	1	1			
   187	That must be what happened in 2001 , when her family 's name came up for the permit -- one per household , no matter how many cars the family owns . ''	came up	her family 's name	2001	1	1			
   188	Three-month bills were offered late yesterday at a discount rate of 3.70 percent , up one basis point , or one one-hundredth of a percentage point .	were offered late yesterday at a discount rate of	Three-month bills	QUANT_O_1	1	1			
